timestamp_ms,iso_time,latitude,longitude,altitude_m,heading_deg,phase
1780698532989,2026-06-05T15:28:52.989,34.04837575,-117.83771470,8.60,-85.0,lane 22/22
1780698533289,2026-06-05T15:28:53.289,34.04836965,-117.83771631,8.60,-97.3,lane 22/22
1780698533588,2026-06-05T15:28:53.588,34.04836169,-117.83771730,8.60,-109.4,lane 22/22
1780698533839,2026-06-05T15:28:53.839,34.04835580,-117.83771767,8.60,-117.5,lane 22/22
1780698534139,2026-06-05T15:28:54.139,34.04834520,-117.83771764,8.60,-130.0,lane 22/22
1780698534389,2026-06-05T15:28:54.389,34.04833358,-117.83771738,8.60,-143.9,lane 22/22
1780698534639,2026-06-05T15:28:54.639,34.04832497,-117.83771721,8.60,-153.6,lane 22/22
1780698534889,2026-06-05T15:28:54.889,34.04831113,-117.83771665,8.60,-164.5,lane 22/22
1780698535139,2026-06-05T15:28:55.139,34.04830145,-117.83771665,8.60,-167.2,lane 22/22
1780698535389,2026-06-05T15:28:55.389,34.04828625,-117.83771709,8.60,-167.7,lane 22/22
1780698535639,2026-06-05T15:28:55.639,34.04827603,-117.83771726,8.70,-167.5,lane 22/22
1780698535938,2026-06-05T15:28:55.938,34.04825981,-117.83771825,8.70,-167.5,lane 22/22
1780698536190,2026-06-05T15:28:56.190,34.04824380,-117.83771942,8.70,-167.3,lane 22/22
1780698536488,2026-06-05T15:28:56.488,34.04822754,-117.83772103,8.70,-167.5,lane 22/22
1780698536738,2026-06-05T15:28:56.738,34.04821631,-117.83772216,8.60,-167.3,lane 22/22
1780698536989,2026-06-05T15:28:56.989,34.04820050,-117.83772368,8.60,-167.4,lane 22/22
1780698537289,2026-06-05T15:28:57.289,34.04818424,-117.83772538,8.60,-167.6,lane 22/22
1780698537539,2026-06-05T15:28:57.539,34.04817349,-117.83772643,8.60,-167.9,lane 22/22
1780698537838,2026-06-05T15:28:57.838,34.04815732,-117.83772777,8.60,-167.4,lane 22/22
1780698538089,2026-06-05T15:28:58.089,34.04814155,-117.83772963,8.60,-167.7,lane 22/22
1780698538338,2026-06-05T15:28:58.338,34.04813106,-117.83773078,8.60,-167.8,lane 22/22
1780698538589,2026-06-05T15:28:58.589,34.04811558,-117.83773252,8.60,-167.7,lane 22/22
1780698538889,2026-06-05T15:28:58.889,34.04810043,-117.83773453,8.60,-168.0,lane 22/22
1780698539189,2026-06-05T15:28:59.189,34.04808488,-117.83773637,8.60,-167.9,lane 22/22
1780698539488,2026-06-05T15:28:59.488,34.04807484,-117.83773806,8.60,-167.9,lane 22/22
1780698539739,2026-06-05T15:28:59.739,34.04805956,-117.83774012,8.60,-168.2,lane 22/22
1780698539989,2026-06-05T15:28:59.989,34.04804410,-117.83774244,8.60,-168.1,lane 22/22
1780698540288,2026-06-05T15:29:00.288,34.04802869,-117.83774484,8.60,-168.1,lane 22/22
1780698540538,2026-06-05T15:29:00.538,34.04801815,-117.83774649,8.60,-168.0,lane 22/22
1780698540788,2026-06-05T15:29:00.788,34.04800255,-117.83774921,8.60,-166.5,lane 22/22
1780698541038,2026-06-05T15:29:01.038,34.04799207,-117.83775099,8.60,-165.8,lane 22/22
1780698541289,2026-06-05T15:29:01.289,34.04797679,-117.83775350,8.60,-166.1,lane 22/22
1780698541539,2026-06-05T15:29:01.539,34.04796710,-117.83775527,8.60,-164.8,lane 22/22
1780698541839,2026-06-05T15:29:01.839,34.04795222,-117.83775851,8.60,-164.6,lane 22/22
1780698542138,2026-06-05T15:29:02.138,34.04793730,-117.83776186,8.60,-164.1,lane 22/22
1780698542389,2026-06-05T15:29:02.389,34.04792210,-117.83776563,8.60,-162.1,lane 22/22
1780698542639,2026-06-05T15:29:02.639,34.04791198,-117.83776835,8.60,-162.3,lane 22/22
1780698542939,2026-06-05T15:29:02.939,34.04789673,-117.83777243,8.60,-160.2,lane 22/22
1780698543238,2026-06-05T15:29:03.238,34.04788156,-117.83777692,8.60,-159.7,lane 22/22
1780698543488,2026-06-05T15:29:03.488,34.04786609,-117.83778204,8.70,-157.5,lane 22/22
1780698543738,2026-06-05T15:29:03.738,34.04785599,-117.83778577,8.70,-156.1,lane 22/22
1780698543988,2026-06-05T15:29:03.988,34.04784066,-117.83779197,8.60,-154.3,lane 22/22
1780698544238,2026-06-05T15:29:04.238,34.04783060,-117.83779636,8.70,-151.0,lane 22/22
1780698544488,2026-06-05T15:29:04.488,34.04781714,-117.83780221,8.80,-151.6,lane 22/22
1780698544739,2026-06-05T15:29:04.739,34.04781000,-117.83780538,8.80,-151.2,lane 22/22
1780698545038,2026-06-05T15:29:05.038,34.04780125,-117.83780917,8.80,-149.3,lane 22/22
